date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:18:24	38802/38802	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Mar%202019%2020:43:50%20GMT	https://watracz.com/images/pmr-08.png	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/pmr-08.png	(from https://watracz.com/project/pmr)
13:18:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:18:22%20GMT	http://watracz.com/images/pmr-09.png	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/pmr-09.png	(from https://watracz.com/project/pmr)
13:18:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:18:24%20GMT	http://watracz.com/images/pmr-10.png	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/pmr-10.png	(from https://watracz.com/project/pmr)
13:18:27	85809/85809	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Mar%202019%2020:43:50%20GMT	https://watracz.com/images/pmr-09.png	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/pmr-09.png	(from https://watracz.com/project/pmr)
13:18:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:18:25%20GMT	http://watracz.com/images/pmr-11.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/pmr-11.jpg	(from https://watracz.com/project/pmr)
13:18:28	56288/56288	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Mar%202019%2020:43:50%20GMT	https://watracz.com/images/pmr-10.png	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/pmr-10.png	(from https://watracz.com/project/pmr)
13:18:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:18:26%20GMT	http://watracz.com/images/pmr-12.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/pmr-12.jpg	(from https://watracz.com/project/pmr)
13:18:30	126574/126574	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Mar%202019%2020:43:50%20GMT	https://watracz.com/images/pmr-11.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/pmr-11.jpg	(from https://watracz.com/project/pmr)
13:18:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:18:28%20GMT	http://watracz.com/images/pmr-13.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/pmr-13.jpg	(from https://watracz.com/project/pmr)
13:18:32	293327/293327	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Mar%202019%2020:43:50%20GMT	https://watracz.com/images/pmr-12.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/pmr-12.jpg	(from https://watracz.com/project/pmr)
13:18:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:18:30%20GMT	http://watracz.com/images/pmr-14.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/pmr-14.jpg	(from https://watracz.com/project/pmr)
13:18:34	227373/227373	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Mar%202019%2020:43:50%20GMT	https://watracz.com/images/pmr-13.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/pmr-13.jpg	(from https://watracz.com/project/pmr)
13:18:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:18:32%20GMT	http://watracz.com/images/pmr-15.png	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/pmr-15.png	(from https://watracz.com/project/pmr)
13:18:36	172939/172939	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Sep%202019%2016:59:18%20GMT	https://watracz.com/images/pmr-14.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/pmr-14.jpg	(from https://watracz.com/project/pmr)
13:18:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:18:34%20GMT	http://watracz.com/images/pmr-16.png	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/pmr-16.png	(from https://watracz.com/project/pmr)
13:18:38	81085/81085	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Mar%202019%2020:43:50%20GMT	https://watracz.com/images/pmr-15.png	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/pmr-15.png	(from https://watracz.com/project/pmr)
13:18:38	11311/11311	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Mar%202019%2020:43:50%20GMT	https://watracz.com/images/pmr-16.png	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/pmr-16.png	(from https://watracz.com/project/pmr)
13:18:39	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:18:36%20GMT	http://watracz.com/images/pmr-17.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/pmr-17.jpg	(from https://watracz.com/project/pmr)
13:18:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:18:37%20GMT	http://watracz.com/images/pmr-18.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/pmr-18.jpg	(from https://watracz.com/project/pmr)
13:18:41	150991/150991	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Sep%202019%2016:59:18%20GMT	https://watracz.com/images/pmr-17.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/pmr-17.jpg	(from https://watracz.com/project/pmr)
13:18:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:18:39%20GMT	http://watracz.com/images/pmr-19.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/pmr-19.jpg	(from https://watracz.com/project/pmr)
13:18:42	221878/221878	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Sep%202019%2016:59:18%20GMT	https://watracz.com/images/pmr-18.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/pmr-18.jpg	(from https://watracz.com/project/pmr)
13:18:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:18:40%20GMT	http://watracz.com/images/pmr-20.png	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/pmr-20.png	(from https://watracz.com/project/pmr)
13:18:44	123988/123988	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Mar%202019%2020:43:50%20GMT	https://watracz.com/images/pmr-19.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/pmr-19.jpg	(from https://watracz.com/project/pmr)
13:18:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:18:42%20GMT	http://watracz.com/images/sonicsmith-01.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/sonicsmith-01.jpg	(from https://watracz.com/project/sonicsmith)
13:18:46	70851/70851	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Mar%202019%2020:43:50%20GMT	https://watracz.com/images/pmr-20.png	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/pmr-20.png	(from https://watracz.com/project/pmr)
13:18:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:18:44%20GMT	http://watracz.com/images/sonicsmith-02.png	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/sonicsmith-02.png	(from https://watracz.com/project/sonicsmith)
13:18:48	433295/433295	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Sep%202019%2016:59:18%20GMT	https://watracz.com/images/sonicsmith-01.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/sonicsmith-01.jpg	(from https://watracz.com/project/sonicsmith)
13:30:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:18:46%20GMT	http://watracz.com/images/sonicsmith-03.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/sonicsmith-03.jpg	(from https://watracz.com/project/sonicsmith)
13:30:55	275726/275726	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Sep%202019%2016:59:18%20GMT	https://watracz.com/images/sonicsmith-02.png	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/sonicsmith-02.png	(from https://watracz.com/project/sonicsmith)
13:30:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:30:53%20GMT	http://watracz.com/images/sonicsmith-04.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/sonicsmith-04.179.delayed	(from https://watracz.com/project/sonicsmith)
13:30:56	94255/94255	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Mar%202019%2020:43:50%20GMT	https://watracz.com/images/sonicsmith-03.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/sonicsmith-03.jpg	(from https://watracz.com/project/sonicsmith)
13:30:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:30:54%20GMT	http://watracz.com/images/sonicsmith-05.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/sonicsmith-05.jpg	(from https://watracz.com/project/sonicsmith)
13:30:58	215051/215051	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Sep%202019%2016:59:18%20GMT	https://watracz.com/images/sonicsmith-04.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/sonicsmith-04.jpg	(from https://watracz.com/project/sonicsmith)
13:31:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:30:56%20GMT	http://watracz.com/images/sonicsmith-06.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/sonicsmith-06.jpg	(from https://watracz.com/project/sonicsmith)
13:31:00	58862/58862	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Mar%202019%2020:43:50%20GMT	https://watracz.com/images/sonicsmith-05.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/sonicsmith-05.jpg	(from https://watracz.com/project/sonicsmith)
13:31:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:30:58%20GMT	http://watracz.com/images/sonicsmith-07.png	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/sonicsmith-07.png	(from https://watracz.com/project/sonicsmith)
13:31:02	134261/134261	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Sep%202019%2016:59:19%20GMT	https://watracz.com/images/sonicsmith-06.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/sonicsmith-06.jpg	(from https://watracz.com/project/sonicsmith)
13:31:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:31:00%20GMT	http://watracz.com/images/sonicsmith-15.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/sonicsmith-15.jpg	(from https://watracz.com/project/sonicsmith)
13:31:03	166491/166491	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Mar%202019%2020:43:50%20GMT	https://watracz.com/images/sonicsmith-07.png	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/sonicsmith-07.png	(from https://watracz.com/project/sonicsmith)
13:31:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:31:01%20GMT	http://watracz.com/images/sonicsmith-08.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/sonicsmith-08.jpg	(from https://watracz.com/project/sonicsmith)
13:31:05	313314/313314	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Sep%202019%2016:59:19%20GMT	https://watracz.com/images/sonicsmith-15.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/sonicsmith-15.jpg	(from https://watracz.com/project/sonicsmith)
13:31:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:31:03%20GMT	http://watracz.com/images/sonicsmith-09.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/sonicsmith-09.jpg	(from https://watracz.com/project/sonicsmith)
13:31:07	178542/178542	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Mar%202019%2020:43:50%20GMT	https://watracz.com/images/sonicsmith-08.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/sonicsmith-08.jpg	(from https://watracz.com/project/sonicsmith)
13:31:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:31:05%20GMT	http://watracz.com/images/sonicsmith-10.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/sonicsmith-10.jpg	(from https://watracz.com/project/sonicsmith)
13:31:09	440605/440605	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Sep%202019%2016:59:19%20GMT	https://watracz.com/images/sonicsmith-09.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/sonicsmith-09.jpg	(from https://watracz.com/project/sonicsmith)
13:31:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:31:07%20GMT	http://watracz.com/images/sonicsmith-11.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/sonicsmith-11.jpg	(from https://watracz.com/project/sonicsmith)
13:31:11	262487/262487	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Mar%202019%2020:43:50%20GMT	https://watracz.com/images/sonicsmith-10.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/sonicsmith-10.jpg	(from https://watracz.com/project/sonicsmith)
13:31:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:31:09%20GMT	http://watracz.com/images/sonicsmith-12.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/sonicsmith-12.jpg	(from https://watracz.com/project/sonicsmith)
13:31:13	243735/243735	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Mar%202019%2020:43:50%20GMT	https://watracz.com/images/sonicsmith-11.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/sonicsmith-11.jpg	(from https://watracz.com/project/sonicsmith)
13:31:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:31:11%20GMT	http://watracz.com/images/sonicsmith-16.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/sonicsmith-16.jpg	(from https://watracz.com/project/sonicsmith)
13:31:15	413852/413852	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Sep%202019%2016:59:19%20GMT	https://watracz.com/images/sonicsmith-12.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/sonicsmith-12.jpg	(from https://watracz.com/project/sonicsmith)
13:31:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:31:13%20GMT	http://watracz.com/images/sonicsmith-13.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/sonicsmith-13.jpg	(from https://watracz.com/project/sonicsmith)
13:31:17	231624/231624	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Sep%202019%2016:59:19%20GMT	https://watracz.com/images/sonicsmith-16.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/sonicsmith-16.jpg	(from https://watracz.com/project/sonicsmith)
13:31:19	56063/56063	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Mar%202019%2020:43:50%20GMT	https://watracz.com/images/sonicsmith-13.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/sonicsmith-13.jpg	(from https://watracz.com/project/sonicsmith)
13:31:19	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:31:15%20GMT	http://watracz.com/images/sonicsmith-14.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/sonicsmith-14.jpg	(from https://watracz.com/project/sonicsmith)
13:31:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:31:17%20GMT	http://watracz.com/images/lessdoing-01.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/lessdoing-01.jpg	(from https://watracz.com/project/lessdoing)
13:31:21	155798/155798	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Mar%202019%2020:43:50%20GMT	https://watracz.com/images/sonicsmith-14.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/sonicsmith-14.jpg	(from https://watracz.com/project/sonicsmith)
13:31:23	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:31:19%20GMT	http://watracz.com/images/lessdoing-02.png	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/lessdoing-02.png	(from https://watracz.com/project/lessdoing)
13:31:23	256017/256017	---M--	200	added ('OK')	image/jpeg	date:Sun,%2015%20Dec%202019%2011:46:19%20GMT	https://watracz.com/images/lessdoing-01.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/lessdoing-01.jpg	(from https://watracz.com/project/lessdoing)
13:31:25	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:31:21%20GMT	http://watracz.com/images/lessdoing-03.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/lessdoing-03.jpg	(from https://watracz.com/project/lessdoing)
13:31:25	112911/112911	---M--	200	added ('OK')	image/png	date:Sun,%2015%20Dec%202019%2011:46:19%20GMT	https://watracz.com/images/lessdoing-02.png	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/lessdoing-02.png	(from https://watracz.com/project/lessdoing)
13:31:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:31:23%20GMT	http://watracz.com/images/lessdoing-04.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/lessdoing-04.jpg	(from https://watracz.com/project/lessdoing)
13:31:27	299542/299542	---M--	200	added ('OK')	image/jpeg	date:Sun,%2015%20Dec%202019%2011:46:19%20GMT	https://watracz.com/images/lessdoing-03.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/lessdoing-03.jpg	(from https://watracz.com/project/lessdoing)
13:31:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:31:25%20GMT	http://watracz.com/images/lessdoing-05.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/lessdoing-05.jpg	(from https://watracz.com/project/lessdoing)
13:31:29	208338/208338	---M--	200	added ('OK')	image/jpeg	date:Sun,%2015%20Dec%202019%2011:46:20%20GMT	https://watracz.com/images/lessdoing-04.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/lessdoing-04.jpg	(from https://watracz.com/project/lessdoing)
13:31:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:31:27%20GMT	http://watracz.com/images/lessdoing-06.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/lessdoing-06.jpg	(from https://watracz.com/project/lessdoing)
13:31:31	469021/469021	---M--	200	added ('OK')	image/jpeg	date:Sun,%2015%20Dec%202019%2011:46:20%20GMT	https://watracz.com/images/lessdoing-05.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/lessdoing-05.jpg	(from https://watracz.com/project/lessdoing)
13:31:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:31:29%20GMT	http://watracz.com/images/lessdoing-07.png	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/lessdoing-07.png	(from https://watracz.com/project/lessdoing)
13:31:33	258474/258474	---M--	200	added ('OK')	image/jpeg	date:Sun,%2015%20Dec%202019%2011:46:20%20GMT	https://watracz.com/images/lessdoing-06.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/lessdoing-06.jpg	(from https://watracz.com/project/lessdoing)
13:31:35	59020/59020	---M--	200	added ('OK')	image/png	date:Sun,%2015%20Dec%202019%2011:46:20%20GMT	https://watracz.com/images/lessdoing-07.png	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/lessdoing-07.png	(from https://watracz.com/project/lessdoing)
13:31:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:31:31%20GMT	http://watracz.com/images/lessdoing-08.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/lessdoing-08.jpg	(from https://watracz.com/project/lessdoing)
13:31:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:31:33%20GMT	http://watracz.com/images/lessdoing-09.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/lessdoing-09.jpg	(from https://watracz.com/project/lessdoing)
13:31:38	189199/189199	---M--	200	added ('OK')	image/jpeg	date:Sun,%2015%20Dec%202019%2011:46:20%20GMT	https://watracz.com/images/lessdoing-08.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/lessdoing-08.jpg	(from https://watracz.com/project/lessdoing)
13:31:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:31:35%20GMT	http://watracz.com/images/lessdoing-10.png	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/lessdoing-10.png	(from https://watracz.com/project/lessdoing)
13:31:40	62870/62870	---M--	200	added ('OK')	image/jpeg	date:Sun,%2015%20Dec%202019%2011:46:21%20GMT	https://watracz.com/images/lessdoing-09.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/lessdoing-09.jpg	(from https://watracz.com/project/lessdoing)
13:31:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:31:37%20GMT	http://watracz.com/images/lessdoing-11.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/lessdoing-11.jpg	(from https://watracz.com/project/lessdoing)
13:31:42	128944/128944	---M--	200	added ('OK')	image/png	date:Sun,%2015%20Dec%202019%2011:46:21%20GMT	https://watracz.com/images/lessdoing-10.png	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/lessdoing-10.png	(from https://watracz.com/project/lessdoing)
13:31:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:31:39%20GMT	http://watracz.com/images/lessdoing-12.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/lessdoing-12.jpg	(from https://watracz.com/project/lessdoing)
13:31:44	104768/104768	---M--	200	added ('OK')	image/jpeg	date:Sun,%2015%20Dec%202019%2011:46:21%20GMT	https://watracz.com/images/lessdoing-11.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/lessdoing-11.jpg	(from https://watracz.com/project/lessdoing)
13:31:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:31:41%20GMT	http://watracz.com/images/lessdoing-13.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/lessdoing-13.jpg	(from https://watracz.com/project/lessdoing)
13:31:46	191056/191056	---M--	200	added ('OK')	image/jpeg	date:Sun,%2015%20Dec%202019%2011:46:21%20GMT	https://watracz.com/images/lessdoing-12.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/lessdoing-12.jpg	(from https://watracz.com/project/lessdoing)
13:31:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:31:44%20GMT	http://watracz.com/images/lessdoing-14.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/lessdoing-14.jpg	(from https://watracz.com/project/lessdoing)
13:31:48	269980/269980	---M--	200	added ('OK')	image/jpeg	date:Sun,%2015%20Dec%202019%2011:46:21%20GMT	https://watracz.com/images/lessdoing-13.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/lessdoing-13.jpg	(from https://watracz.com/project/lessdoing)
13:31:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:31:46%20GMT	http://watracz.com/images/lessdoing-15.png	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/lessdoing-15.png	(from https://watracz.com/project/lessdoing)
13:31:50	150480/150480	---M--	200	added ('OK')	image/jpeg	date:Sun,%2015%20Dec%202019%2011:46:21%20GMT	https://watracz.com/images/lessdoing-14.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/lessdoing-14.jpg	(from https://watracz.com/project/lessdoing)
13:31:52	66059/66059	---M--	200	added ('OK')	image/png	date:Sun,%2015%20Dec%202019%2011:46:21%20GMT	https://watracz.com/images/lessdoing-15.png	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/lessdoing-15.png	(from https://watracz.com/project/lessdoing)
13:31:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:31:48%20GMT	http://watracz.com/images/lessdoing-16.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/lessdoing-16.jpg	(from https://watracz.com/project/lessdoing)
13:31:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:31:50%20GMT	http://watracz.com/images/lessdoing-17.png	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/lessdoing-17.png	(from https://watracz.com/project/lessdoing)
13:31:54	250557/250557	---M--	200	added ('OK')	image/jpeg	date:Sun,%2015%20Dec%202019%2011:46:22%20GMT	https://watracz.com/images/lessdoing-16.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/lessdoing-16.jpg	(from https://watracz.com/project/lessdoing)
13:31:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:31:52%20GMT	http://watracz.com/images/lessdoing-19.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/lessdoing-19.jpg	(from https://watracz.com/project/lessdoing)
13:31:56	154483/154483	---M--	200	added ('OK')	image/png	date:Sun,%2015%20Dec%202019%2011:46:22%20GMT	https://watracz.com/images/lessdoing-17.png	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/lessdoing-17.png	(from https://watracz.com/project/lessdoing)
13:31:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Apr%202023%2010:31:54%20GMT	http://watracz.com/images/lessdoing-18.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/lessdoing-18.jpg	(from https://watracz.com/project/lessdoing)
13:31:58	296020/296020	---M--	200	added ('OK')	image/jpeg	date:Sun,%2015%20Dec%202019%2011:46:22%20GMT	https://watracz.com/images/lessdoing-19.jpg	C:/Users/User/projects/rynawebsite/rynawebsite/watracz.com/images/lessdoing-19.jpg	(from https://watracz.com/project/lessdoing)
